"gene","nodescore"
"LONRF3",1
"UCP3",0.460717314339713
"UCP2",0.904491541407186
"C11orf68",0.51160708972752
"PAAF1",0.704474525877175
"MRPL48",1
"RAB6A",0.816815533575435
"P2RY2",0.952811759594418
"FOSL1",0.414304034824663
"ERCC4",0.603697698212317
"SUGCT",1
"CCDC85B",0.754878891756698
"TMEM70",1
"LINC00476",0.589160190302852
"RPS6KB2",1
"RMI2",1
"TOM1L2",0.615087023359219
"ZNF77",0.449249443154852
"GPR156",0.508842973390961
"MTLN",0.629516949186758
"KDF1",1
"B3GNTL1",1
"MLXIP",0.655842365173568
"BAK1P1",0.375312784321247
"RWDD4P2",0.618989328724689
"NR2F1",0.622031428735996
"C15orf54",1
"EIF3KP1",0.233836817247971
"AURKAIP1",1
"TTLL11",1
"EIF4E1B",1
"TOMM5",1
"LINC01106",0.59093152379051
"AP002986.1",1
"SLC35E3",0.806040104427186
"PRIMA1",1
"ZNF169",0.367840232870758
"RUVBL1",1
"SFN",0.838673647764802
"MSRA",1
"CCDC168",0.816391730768234
"CTDNEP1",0.418097329114578
"ETV4",0.482473303848214
"FAM172BP",0.878944654750359
"SWI5",1
"GAPT",1
"BAIAP2",1
"CALCB",0.728730389144429
"CREG2",1
"TMEM270",1
"HOXD8",0.627262894223594
"RPL7AP66",0.389924363815397
"ZDHHC21",0.575547228142351
"TSPEAR",0.504719101929374
"PLEKHF2",1
"A2M",1
"ARL4D",0.393887750423515
"DOK7",1
"LRRN1",0.118183184278571
"UBE2O",1
"ORAI3",0.867327667211352
"KLHL38",1
"FO393415.1",0.972841481916795
"UNC119B",0.981137310269461
"DENND2C",1
"PLEKHD1",1
"TUBB6",1
"LYSMD3",0.208748969185924
"B3GALT6",1
"ZNF613",0.704691740933934
"C11orf16",0.770266825347261
"TMPRSS7",0.677714102048506
"NUPR1",0.700429083453158
"JAKMIP2",0.979491100614128
"RPL23P2",0.463851845732425
"MBLAC2",0.797982421978783
"TPRN",1
"KCNE5",0.456937401281609
"ZNF683",0.552083266595048
"SLC35A4",0.60155430328108
"CRYBG2",1
"IP6K1",0.426439331576052
"SSNA1",1
"CSTF3",1
"YES1",0.323912481834176
"CHMP6",0.7713936273594
"DLEU1",0.937483437002398
"UFSP1",1
"MC5R",0.85978222086362
"TMEM39A",0.537633823278937
"TCP11L1",0.178891705395016
"GPX2",0.405464788330133
"CCDC57",0.810294211835282
"HSF5",0.500541125538576
"FOXG1",0.954431151750227
"SPHK1",0.85399251670036
"BNIP3",0.262234874551347
"ENTHD1",1
"MYPOP",1
"CIDEA",1
"LRRTM4",0.828035155614401
"ATAD5",1
"SMIM19",0.537115082448344
"ZNF404",0.578637888248791
"RTTN",0.437590772989964
"C10orf111",0.457051883542555
"ACBD7",0.666060174205108
"ANAPC2",0.795943924664527
"ZBTB8OS",1
"CYCSP34",0.169962806268752
"SLC35G1",0.917168387922157
"IDSP1",0.537075952123319
"ZNF135",0.253560110897825
"AL138899.1",0.546468143574824
"COX8A",1
"TAC4",0.28644567754509
"ZSCAN2",0.624447249207423
"PRR18",0.18874732856946
"B3GNT4",1
"CDC26",0.52882626425649
"HSD11B2",1
"CRLF3",0.467777936064951
"RNPEP",1
"EID2",0.806235844814696
"DMRTA1",0.605521906005031
"EID2B",0.431685222562732
"GJC3",0.455883149958517
"RIMS2",0.966656691471569
"KCMF1",0.58986497541081
"DNAJC30",0.660302685232971
"SPRYD4",0.565336587219942
"VPS37D",1
"CLEC14A",1
"SYNE3",1
"CLK2",1
"LPCAT4",0.983079465599005
"SLCO3A1",0.643424929787713
"ZNF575",0.485861875759224
"WDR25",0.789319192806113
"SGF29",0.724531423499452
"PLA2G16",1
"DIRAS1",0.833629780546351
"PHLDB3",1
"PRR15",1
"GNG7",1
"USF3",0.726253897046468
"CNTD1",0.53782196899325
"AC008969.1",0.293655159402481
"KBTBD11",0.887886249085429
"B3GNT5",0.651047134548848
"MAP3K19",1
"LMNB2",1
"RMDN1",0.325622281450415
"MEX3C",0.69064988523677
"RNF152",0.537580425264601
"NANOGP1",0.477590528116178
"MYO1D",1
"C20orf197",0.455667946262695
"FOXL1",0.680283408906841
"LRRC37A",0.424402224000091
"FOXC2",0.450072744016347
"BDNF",0.315544442576574
"SCAND2P",1
"CCDC121",0.912382714239908
"ACSF3",0.29026656774757
"BOK",1
"ZNF843",0.79640772625789
"C8orf59",0.911260515548853
"PFN4",0.731588359446806
"CDK5R1",1
"C15orf56",0.70128823151745
"LINC00303",0.324006411719361
"ZNF285B",0.356320554190004
"TCERG1L",0.333176613987448
"NCKAP5",0.411120755273904
"RUFY1",0.858718603470999
"BASP1",1
"LRRC37A3",0.928653612765507
"FKBP9P1",0.564500995384006
"VSIG10",0.341545861476393
"IRX5",1
"METRNL",0.58942266088742
"FAM91A1",1
"KRT18P28",1
"WSB2",0.973704817946904
"GRIN1",0.812854471054698
"SOX11",1
"TYMS",1
"PXMP2",0.647325947103274
"TCEANC",0.291009523694727
"PNMA1",0.333257296865139
"TCIM",0.46166314094008
"MAMSTR",0.818153241804609
"TYMSOS",1
"ANKLE2",0.743835353339693
"C8G",1
"FUT2",1
"EFCAB5",0.703082881113203
"GCNT4",0.899422597644425
"TOB2P1",0.893957188254595
"MUC20",0.712165962142821
"THAP4",1
"NFATC2IP",1
"LY6H",1
"FIBIN",0.45493859944578
"FAM89B",1
"SHMT1",1
"DPP7",0.968733841743213
"SEC24C",0.525204498200664
"SMCR8",0.327195891891009
"HCG4",0.248282199086024
"MTHFR",0.50338129091809
"C19orf18",0.484540074571225
"DEAF1",0.745910709922151
"MTX3",0.234289331278827
"TMEM80",0.248906081557015
"SIX5",0.673282835343677
"FBXO46",1
"ZDHHC13",1
"SLC38A9",0.428462370501045
"ACER2",0.784460194496683
"WDR73",0.629827835459524
"POLE",1
"PHETA2",1
"SCN4B",1
"DSCAML1",0.340451531033759
"RHOG",0.785481278722203
"EPS8L2",0.983079465599005
"ZDHHC22",1
"MRVI1-AS1",0.600141394388243
"ANO6",1
"ZBTB34",0.799604800521249
"LINC00982",1
"FAM210A",0.988493049212285
"TALDO1",0.846084196714756
"ULK1",0.992761227136045
"NAP1L4P1",0.469775131392062
"RIMKLA",1
"CLVS1",1
"RPS6KA3",1
"B3GNT8",0.653143372752693
"PUS1",1
"CHD9",1
"SPACA4",1
"GATD1",0.706406186646706
"LINC01561",1
"TRIM72",1
"MAN1B1",1
"KCNA3",0.217529007581103
"FZD8",0.31930694104858
"FBXO39",0.450838732488523
"KCNA2",1
"TOP3A",0.932126041116469
"CASKIN2",0.722114493448963
"ZBTB38",1
"C8orf31",0.7584009003317
"DLGAP1-AS1",0.758584019338666
"AC024940.1",0.584257157808914
"RPL13AP3",0.288741282800243
"CCDC71",0.670842147830046
"AC024940.2",0.771203793071999
"LRRN4CL",1
"TIMM22",0.603658139572752
"HIC1",0.926497762516587
"PPFIA3",1
"MAGEF1",1
"UMODL1",1
"AC021054.1",0.647773638646424
"SAMD9L",0.642702362383959
"ZFAS1",0.512338422503351
"PAWR",0.467507929635396
"TGIF1",1
"MIEF2",0.592676246567351
"NAP1L5",1
"NIM1K",0.796755326562054
"CD19",0.851917151925145
"ERICH5",0.311762985415363
"OR2T8",0.467470318685524
"NR2C2",0.769763695004045
"GPR4",0.563159937271871
"ACOT4",0.992761227136045
"CAVIN1",1
"ARIH2",0.596800875988843
"RBM44",0.784207356358415
"ZBTB33",0.236212311008331
"ZBED2",1
"IRX3",0.742230455667311
"RPRM",0.718690902483503
"SLC25A22",1
"RABEP2",1
"NHLH2",0.668601620416521
"ATOX1",1
"TBL1XR1",1
"SAMD12",1
"CD163",0.536972928863913
"C18orf32",0.396721676260394
"PIDD1",1
"ZNF491",0.312826448151247
"RPLP2",0.423159825438252
"HASPIN",1
"JUN",1
"CSTF2T",0.415873062227599
"PGBD5",1
"C12orf54",1
"GBA",1
"CASC2",0.436309919944987
"ACAD9",0.512940738184123
"IL17RA",0.521659685099173
"PNPLA2",1
"MBOAT4",0.322971498955819
"AGTRAP",1
"CD163L1",0.729658648613479
"SRRM3",0.729470481899503
"THAP5",0.481785612078991
"CRACR2B",0.657877361021133
"SUMO4",0.891252528311056
"DNAJC28",0.559342100027888
"NAALADL2",0.590724956352073
"CD151",0.412009790483641
"AC011944.1",0.958599720860304
"POLR2L",0.704043550605752
"FAM20C",0.344730050732501
"NECTIN3",1
"ANXA2R",0.247261266993627
"TMEM94",0.647923909251518
"FLII",0.176152632567696
"SOX12",1
"HNRNPA0",0.896091818974909
"AC025171.1",0.485657563082643
"FAM87B",1
"AL162595.1",0.697774009287387
"MYOZ1",0.342334599084734
"KCNJ10",1
"TENM3-AS1",1
"CHID1",0.83221464207264
"PCDHB9",0.368299198251407
"ZNF620",0.36376843566095
"ZNF518A",0.489877810732149
"TMEM187",0.930426176727474
"CACYBPP2",1
"SVBP",0.359105347940974
"ZNF619",0.486368871881504
"CCDC184",0.730747761997531
"AP3S1",0.561494177320552
"GRB2",1
"ZBTB41",1
"UBE2N",1
"ARL6IP6",0.688282554959103
"ZNF354C",1
"CAPZA3",1
"MAMDC4",0.614019435285125
"CENPBD1",0.0970010373435783
"BET1L",0.708509907359368
"RPS27",0.283306500453048
"RIC8A",1
"IMP3",0.921783027468455
"ASB8",0.272484580796084
"ODF3B",0.775528926703648
"DPY19L2",1
"C2orf73",0.856182424519137
"GPR150",0.593338665940863
"LRRC75B",0.710118604373351
"DMAP1",0.31032614658306
"ADAMTSL1",1
"CALHM5",0.82594101741992
"IMPDH2",0.154281930949392
"ALS2CL",1
"MLF1",0.848475119789657
"PRSS42",0.696815804801758
"NDUFAF3",0.781300098429199
"C2orf69",0.689335056321766
"GRAMD1C",1
"STAP2",1
"TWF1P1",0.515849120434347
"TSSK6",1
"BOLA1",1
"PDE4DIP",0.403535420339968
"DDX10",0.579004889705577
"PPP1R42",0.743326467029504
"NDUFV2",1
"AL672207.1",1
"DALRD3",1
"ZNF114",0.269269234000167
"FAR2P2",0.305022939244552
"ZNF518B",0.365381333482511
"AMER3",0.955423528975184
"ZNF366",1
"LCORL",0.75894729849767
"PARD6G",0.94082784805273
"ZNF454",0.86012463638351
"SH2B1",0.436916347057968
"ZC3H12D",0.935879441963452
"VN1R1",0.739233944842339
"KDELC2",1
"PLEC",1
"SH2D4B",0.599913858027545
"RNF212",0.162263644771276
"PRSS36",0.559805368399789
"ZNF543",0.430768992256365
"TMEM151B",0.558594695238522
"GALNT11",0.538967647388342
"SLITRK1",0.759911592877968
"FAM230I",0.526336394592597
"WDR6",0.482980323870855
"GEN1",1
"TMPRSS9",0.382568734359825
"AQP11",0.740941997211164
"TMEM11",0.550055166821774
"ZNF354B",1
"KCNG2",1
"SHISA3",0.591995506991898
"CALML3",0.290366614195723
"CALML5",0.92863684006105
"ZFAND2A",0.746950864904284
"PLEKHM3",1
"AC092072.1",0.348383524372892
"CCDC185",1
"FAM220A",1
"DNAJC22",1
"NEUROG2",0.406277523141211
"CEP295NL",0.502067388959789
"BEND3",1
"NT5DC1",0.443439615870278
"RPS3AP5",0.703468734739171
"LINC00843",0.38460927386197
"GLDC",1
"COX14",0.351777796673725
"H3F3AP6",1
"MCMDC2",0.689011729614969
"TUBAL3",0.916233708170411
"RPL10P16",0.385205907554125
"P4HTM",1
"DTX3",0.676658747841191
"KLHL11",0.425095422666446
"CTXN1",1
"SLC25A20",1
"CA8",0.464126908638451
"CD28",0.202360178428044
"EPM2AIP1",0.508431012485357
"ERBB4",0.469020821134488
"MAF",1
"CTNNBIP1",0.251789069741621
"PSAPL1",0.650155308529027
"ERN1",0.196305540903857
"GPR35",0.840931158780773
"ACTG1P1",0.806443103415598
"AC092656.1",0.735591674384717
"ARMC10P1",0.661054769551991
"CSRNP3",1
"ZNF713",0.80859451697163
"PARP10",1
"SUZ12",0.876581376012073
"NSUN3",0.442296945374186
"KCTD12",1
"DHFR2",0.331709192478309
"AL450998.1",0.367693550999033
"RPP25",1
"GRINA",1
"C5orf64",0.972041212998318
"GLULP4",0.441264466909843
"THBD",1
"GP5",0.584861128146277
"LMO7DN",1
"COX5A",1
"STX19",0.822706145052214
"ERFE",1
"FAM219B",1
"ZHX2",0.552706499496997
"CPN2",0.805271854551073
"CPNE7",1
"C5orf46",1
"CD300LB",0.503087671026441
"GDPD4",0.273260360714903
"RIIAD1",1
"MPI",0.5272616242975
"ADORA2A-AS1",0.730332565601005
"TRIM73",0.324968099545732
"OPLAH",0.877591802286205
"TMEM52",0.861650862281403
"TMEM139",0.303005579724103
"RNF186",1
"EFCAB13",0.663276330637084
"MSC",0.616894848250429
"APOLD1",1
"RFLNA",0.464523505691025
"EXOSC4",1
"DPY19L3",0.841871341858291
"TAF7",0.321645007176914
"ZNF852",0.46719830892309
"FOXE1",0.542253025978072
"PFAS",0.52230050503238
"HYI",0.191477638826535
"CYBC1",1
"LGALS7B",0.691547081392523
"ZNF552",1
"SMIM10L2A",1
"GAK",1
"ZBTB7A",0.716947905535823
"TUFM",1
"ERICH3",0.312257388271267
"RMI1",1
"CTC1",0.371393491502231
"FBXO34",0.26497869593076
"LINC00324",0.19951832512447
"SELENOW",0.551894874980761
"EIF3K",0.0921735435700057
"MRFAP1L1",0.879362461158942
"SNX18",1
"EXD1",0.525511141764169
"AURKB",1
"C14orf39",0.386787149950125
"MRFAP1",0.702923822815893
"C3orf38",0.879921416525718
"KLHDC7A",0.577456589753745
"TMEM107",0.463624822693823
"RRS1",1
"EXOC3L1",0.682825644296544
"TRIML2",0.93377353327914
"RCC2",1
"IGSF22",0.633636260672519
"C9orf50",0.72500657415323
"ZFP42",0.91272418345484
"AC020907.1",0.834645195457469
"CCDC89",0.618061480130461
"C9orf106",1
"FAM133A",0.741519599873388
"DPM3",1
"C12orf42",0.82325218827607
"CYC1",1
"AC129492.1",1
"HTR1F",0.449389196582015
"AL590139.1",1
"TMTC2",0.425043186063221
"HES7",0.858094192467831
"FARSA",1
"SPTY2D1",0.733091738031852
"C10orf67",0.853293584628499
"SAMD4B",1
"GIMAP7",1
"ALOXE3",0.806301900499684
"EDC3",0.976799051141994
"TCAIM",0.249930489598127
"FUCA1",0.538953777228279
"GGN",0.682227683307904
"TMEM125",1
"ZNF664",0.69617328874388
"CALR",1
"MAGED1",1
"GVQW3",0.3649383472307
"LDLRAD3",0.952540757219002
"CDH4",0.644607441995659
"SMCO3",0.678094648218886
"RAD23A",0.872234216929155
"PCARE",0.682089241629462
"GADD45GIP1",1
"MEIS3P1",0.930843674464496
"DAND5",0.900562230572098
"TMEM151A",1
"PTPN11",1
"NSUN7",0.239691495347167
"RTL3",1
"WSCD1",1
"RAB39A",0.743002368039591
"CLK3",0.167125954752287
"HLA-DQB1",0.979491100614128
"GATA2",0.666582318852451
"ARID3B",0.873899557377294
"HMGN2P46",0.844216200596373
"TMEM31",0.492456893168645
"PACS2",0.237430684816234
"OR4K11P",0.802522714926478
"ELMOD2",0.823742110248539
"EGR3",1
"CATSPERE",0.19834826425355
"GPC5",0.2594490844578
"VWA1",1
"LINC00174",0.674288085567274
"GEMIN4",0.595821242900776
"AC073072.1",1
"FJX1",0.902129461921581
"KLHL28",0.209332472134905
"MKRN3",1
"ZBTB18",0.820773746205192
"C14orf28",1
"ALOX12B",0.479657727308655
"SLC17A8",0.798164558700792
"EIF3J-DT",0.910497128479925
"SHARPIN",1
"LBX2",1
"DNHD1",0.709177459300164
"SLITRK4",0.651773076551027
"HTR1D",1
"GCC1",0.696173476277189
"LSMEM2",0.761853492331322
"CIITA",0.409917698721028
"ZFPM1",1
"ALOX15B",0.69523835702036
"PLD6",0.366660317711763
"GRM8",1
"CDC42EP4",0.496142244352939
"DGKZP1",0.631745870557296
"AL590327.1",1
"LACC1",0.360110067808909
"MAF1",0.702747674547328
"TPPP2",1
"FCER1A",0.9583725571285
"ARL14",0.909591816991317
"WDR97",0.869921691462557
"NLRP8",0.298262841564365
"PCED1B",0.824038731246359
"AL450998.2",0.401118780897823
"APOBEC3B",1
"PIPOX",0.829453225072258
"ATP8B5P",0.750718193433901
"FOXS1",1
"ATOH7",0.27986083865398
"CDH5",1
"LRRC3B",1
"OR7E22P",0.28580981781357
"FAM216B",0.932969139659803
"PCBP1-AS1",0.393143054574125
"MYADM",1
"MRGPRX3",1
"MROH1",1
"SERTAD2",0.230340474973033
"PIK3CD-AS1",0.822708849537784
"AKAP5",1
"NKPD1",0.947450457022362
"GIPC3",0.577529567958667
"RNF227",0.480695111071323
"CITED4",0.540696382974215
"ABCA13",0.490165738101572
"TIGD5",1
"PDXDC1",1
"PHC1P1",0.505172201835325
"C1orf194",1
"ZNF154",1
"R3HDM2",0.601192251869186
"B3GNT3",0.491969716838029
"ITLN1",1
"NRXN1",0.86301531150443
"SEPHS2",1
"GPBAR1",1
"ZNF784",0.597056744383727
"ZNF648",0.487747618262599
"C14orf119",1
"CCR8",1
"LINC00652",0.428124323513776
"BBS10",1
"FIZ1",1
"PUF60",1
"SSC5D",0.327616677493816
"DCTPP1",1
"ZNF771",1
"PPP1R14BP3",1
"AC140134.1",0.375985437400791
"TSHZ1",0.906149090349021
"PSTK",0.114848112670898
"SOCS4",0.437133043340399
"ZADH2",0.45187282721764
"AC093909.1",0.347229274943729
"ZNF48",1
"C3orf80",1
"TMEM150B",0.262784045580399
"C10orf91",1
"ANKRD18A",0.27107007823201
"TMEM86B",0.84864993828245
"SEPT1",0.753024858341475
"TRNAU1AP",0.518493254621746
"EXOC3",0.179233233952471
"TDRD6",0.840361775382244
"ACTA2-AS1",1
"LYNX1",0.731108424744363
"TH",0.778536492223117
"FAR2P1",0.729650830815969
"MED14",1
"FAHD1",1
"HMGB1P14",0.516134271892141
"TDRP",0.760317378231701
"RCC1",1
"MYLPF",0.888856424572514
"FO393411.1",0.284304769044814
"PRKRA",0.550479896319029
"HERC2P3",1
"ZNRF2",1
"RRH",0.576882224054599
"SLC9A4",0.588803117609748
"ZNF816",0.82779743820502
"FGD6",1
"ADGRD2",1
"GPR139",0.891323169672022
"LINC01869",0.786347717848112
"PLD5",1
"OAZ2",0.418078669458973
"PNPLA1",0.911456206126416
"ALX1",0.422161694569846
"CCDC43",1
"KCTD4",0.643865962062869
"MEIOC",0.895773645958399
"FZD2",1
"TIGD2",0.713907622168351
"ITPRID1",0.382043493652483
"HCLS1",0.54280566759717
"MTURN",1
"ZNF609",0.706321183634118
"PAK2",0.897545068688652
"CCDC66",0.378910881873842
"DEFB124",0.827153458001588
"EMC3-AS1",0.944930392212777
"ATP5F1EP2",0.969940252982293
"MCFD2",0.956137350747225
"LINC00304",0.317838870526381
"HARBI1",1
"C11orf71",0.121749440512292
"CYP8B1",0.504674148443166
"TPRXL",0.911976285461508
"SERTM1",1
"GAS1",1
"ARHGAP45",0.979491100614128
"AC022148.1",0.680347971450935
"ZNF571",0.345047358422914
"GLIPR1L2",0.642714769962731
"MIGA1",0.529707964967842
"KCNE1",1
"PRR26",0.518326465190717
"NRIP1",0.413577306406586
"ZSCAN4",0.376598904789056
"BHLHA15",0.985449308111322
"RNF182",0.549228141182234
"C9orf139",0.762038377759179
"TSPYL5",0.451355259748356
"FUT7",1
"HIST1H2AC",1
"EIF2S3B",0.360279166089477
"SRP9P1",1
"SKIDA1",0.439731365332846
"HIST1H2BC",1
"ZBTB12BP",0.704510250441599
"MB21D2",0.401185399025282
"SSTR2",1
"ZNF594",0.438133739301449
"PCGF5",1
"SLC47A2",1
"PRF1",0.14374370869265
"MAB21L1",1
"YOD1",0.66001192470257
"TMEM64",0.451343114888921
"LINC02363",0.400447219062469
"CHRM4",0.797787383025782
"SHISA2",0.708013351051314
"S1PR5",0.65634925886572
"CLRN3",0.891864971464661
"SMG1P3",0.405211457355815
"GPR157",0.829539089022386
"PIPSL",0.626605697024644
"CHST13",0.50055048597475
"WDFY3-AS2",1
"SLC36A4",0.391430169674291
"ZDHHC20",0.831292122308891
"ANKRD30B",0.925278116660932
"OR51E1",1
"ZFP3",0.485400355719744
"ARSJ",0.408892500310278
"HOXC9",0.819488512522908
"MAP3K15",0.894290291733669
"PPA1",0.148725295963856
"HOXC10",1
"PSMG4",0.503944530850814
"BHLHE22",0.574431983807326
"MAP6D1",1
"ZNF443",1
"LINC01559",0.779054011818145
"PDIA3P1",1
"LINC01555",0.931902282025278
"CXCR2",1
"GREM2",1
"C11orf42",0.215405708778526
"SSR4",1
"CAPS2",0.937095726026996
"ZNF792",0.173483814514563
"CUEDC1",1
"SCRIB",1
"KCTD2",0.501489298560758
"D2HGDH",0.546887716712637
"OXTR",1
"CMTR2",0.489213869748649
"FAM83H",1
"GPR62",0.759011043932854
"ZNF572",0.661752577791665
"ST20",1
"PITPNB",0.181329373682616
"TCEAL8",0.555771593442699
"LRRC57",0.250540948590223
"MRPL14",1
"GPR137C",1
"C1orf105",1
"BBS12",0.970596946390693
"ZFP82",0.383154332562055
"C17orf47",0.599936999409326
"LSMEM1",0.345622780586518
"NQO1",0.569434686673852
"AEN",0.974642120117676
"FKRP",0.186465660663581
"TRAPPC5",0.983079465599005
"RPH3AL",0.446944837801976
"SLC25A42",0.924463191129747
"FCRL6",0.231266551299023
"METTL23",1
"SLC26A11",1
"HIGD1A",0.481425095671546
"OR52N4",0.876918182598017
"MAPK15",1
"EHMT1",1
"ADIPOQ",1
"AC105219.1",1
"F2R",1
"HLA-V",0.352999060542449
"ZNF707",1
"MUC16",0.567103425261919
"NPM1",0.87677504370365
"PJA1",1
"DHTKD1",1
"PENK",1
"C4orf50",1
"HIST3H2A",1
"ZNF746",1
"POLR2A",0.406872572705105
"DLSTP1",0.865329210418249
"TMEM132C",1
"SLC25A41",0.791199428834676
"TMEM136",0.353890264663578
"FRAT2",1
"TMEM102",0.924605068063297
"TMEM132E",1
"ZNF322",0.426146890835539
"NME9",0.270297959083856
"HEPHL1",0.903648877349148
"LRRC75A",0.390849121793702
"OFCC1",0.851239575956789
"HSP90AA6P",0.596639054093696
"CCL13",1
"CFAP65",1
"DDX60L",0.698772697087984
"SYNE4",1
"OGFOD3",0.821666810031421
"WASHC1",0.563464296806592
"UTS2R",0.574904755097115
"AATK",0.801540652745133
"DDN",1
"ZNF467",1
"SOX2",1
"ZNF678",1
"TMEM45A",1
"RAP2B",0.915274310001476
"ZBTB2",0.836385220914518
"RNF135",0.535724266470024
"ACBD4",0.478286675743785
"SGSH",0.542576394362574
"RPL24P4",0.343768812455657
"FANCB",1
"EDDM3B",0.803315351280653
"SETD2",0.645261407012381
"EDDM3A",0.557159056599613
"C6orf223",0.666529222777454
"TMIE",1
"MEX3D",1
"MRPS23",1
"FDCSP",0.762338570866289
"GPR135",0.744199595586838
"ANKRD62",0.778781013387979
"P2RY13",0.923624077253172
"TNFSF15",0.466379709425776
"ZFP41",1
"PHLDA2",1
"ATG9B",1
"GPR88",0.203220600557007
"HKR1",0.722575337132471
"PLAG1",0.482427942199112
"YIPF6",0.682966330153535
"ZBTB20",0.628334694915877
"DIPK2A",0.849520771839674
"C5orf30",0.878717286432498
"AMIGO1",0.958831590245194
"GPR3",0.21237732597346
"TMEM252",1
"ODF3L2",0.506400009866766
"SIAH2",1
"COPG1",1
"ADGRB1",0.252837880450666
"LINC00471",0.571804268462712
"CELF2-AS1",0.695399228613289
"SLC9A9",1
"LSM10",1
"RELL1",0.431207679025686
"RFX7",0.286080800946717
"SLC35C1",0.251496736996436
"TIGIT",1
"RNF41",0.761872550488565
"SLC2A4",1
"IBA57",0.302568173427971
"CLDN7",1
"ZNF329",0.413092362637161
"ZNF101",0.86786497735938
"C5orf24",0.245147556528817
"AP003774.1",0.274182263449344
"ADO",0.636962959688237
"COA4",1
"PRKAG1",0.848691644360161
"GINS3",0.921905442937394
"CCDC149",0.438045977866775
"MRPS11",1
"AQP7P2",1
"SNRPE",1
"RTKN2",1
"PNMA8A",0.198988782655795
"CHST15",1
"USH1G",0.946312704093697
"TRPC2",0.487834344501264
"MGAT4C",0.838358635702896
"IDH2",1
"OGFRP1",0.782798273636417
"PTCHD3",0.778801008675196
"TMEM259",0.850540306646
"WRB",0.821193333074329
"TNRC18",1
"FAM181B",0.514776082002999
"TMEM30B",0.722634776857735
"DEXI",0.52143468608404
"ZNF716",0.717060719589679
"NOP10",0.91133841065981
"FAM89A",1
"KCNIP1",1
"TDRKH",1
"ZNF708",0.339808782796159
"IST1",0.557604015762355
"ERCC6L2",0.895276620080517
"MRPL41",1
"CREB3L2",0.414186607638956
"TP53TG1",0.857447449219085
"UNC5C",0.322126137589454
"TSEN54",1
"RGMA",0.981137310269461
"UBA7",0.30325247055214
"MRPS16",1
"SHISAL2A",1
"RAD51B",0.513483800138419
"LDOC1",0.833161656045031
"ARL6IP4",0.729090994485685
"EXT1",0.293036568547206
"SHMT2",1
"MOB2",0.358700845185938
"HHIPL1",0.695135941806625
"ATP6AP2",1
"CYB5D1",0.187819036802415
"FAM153B",0.602573657571068
"BACE2",0.55138340234411
"UBE2E2",0.667197242926534
"SYNM",1
"KCNA4",1
"GABRG3",0.221098579083692
"PRR34",0.34455293989051
"FIGN",1
"IZUMO1",0.587354764832221
"B4GALNT4",1
"AP1S2",0.279609132879527
"C8orf33",1
"DCAF4L1",0.837488572685723
"SPACA6",0.430439190783887
"ZSCAN22",0.930904554100239
"KCNJ14",0.309851371793473
"FBXL6",1
"C1S",0.890215328965189
"GLTPD2",0.233511746598655
"KIAA2012",0.653922244118764
"ZNF804B",0.546840865707053
"C17orf77",0.326021500011257
"KBTBD3",0.889507512633847
"YBEY",0.618010664689832
"FAM87A",0.751753841522164
"CLN8",0.876445922845734
"NXPH4",1
"CACNB4",0.78688756219852
"IFNL1",1
"DNM1P46",1
"TRAPPC6B",0.370076688377633
"PGBD4",0.659129930752202
"NPLOC4",0.891034788214438
"TEX19",1
"TSHZ2",1
"CAPN12",0.762430934257436
"EXOC7",0.483247635642613
"KPNA2",1
"NCF1B",0.244778449075238
"XKRX",1
"BGN",1
"CEP97",1
"LHFPL1",0.719969563728529
"FES",0.959810345553789
"GLRX5",1
"FAM104B",0.746589741305089
"CAV3",0.969940252982293
"MXRA7",1
"LIMK2",0.218534442986667
"MFSD5",1
"RNASE10",1
"ADI1",0.542514244067311
"RWDD4",0.529167904332517
"SPNS3",0.360474399757628
"CLEC4G",1
"SATB1",1
"NXPH3",0.375414133245224
"CSF1R",0.645990830304665
"EPHB3",0.539627881358707
"VCX",0.827993573670063
"ACTL10",1
"EPGN",0.693350099296531
"LINC00334",0.267543417602158
"SNORC",0.431860424678665
"HS3ST4",1
"TRAK1",0.488996498438228
"TSPAN10",0.904504869105476
"PLCB1",0.741402828488473
"SKA2",1
"CCNYL2",0.520976009738316
"NDN",1
"LINC01006",0.772163460956055
"NTM",0.27298009335256
"TTC3",0.24336100596632
"KCNB2",0.4824014932814
"PPP1R27",0.871095508331999
"BRICD5",1
"GALR2",0.992761227136045
"IGIP",1
"TSKU",0.130098622991107
"ANXA2",0.382601396373804
"SEPHS1P1",0.48689423946216
"RGS6",1
"HOXB4",0.388488365587407
"SLC35D3",0.81945093595522
"PAQR7",0.504539076250209
"PAPPA",0.31056824565252
"MAFA",1
"NGRN",0.523056091248827
"GRID1",1
"RPS17",0.430311126833951
"HCAR2",1
"CCDC87",1
"C1orf116",0.288782443827386
"TMEM198B",0.915399696947882
"MAGEB17",0.787721482187285
"CRIP2",1
"DDX28",0.647335330420951
"ACBD3",1
"C16orf72",0.844741516250279
"PLCXD3",1
"RRP7BP",0.40788683876651
"VMO1",1
"ALG12",0.704087263752503
